E_fst,E_fst_elstat,E_fst_VdW,E_fst_SP,group_size,type_of_complex_in_group,E_snd_SP,avg_E_fst,avg_E_snd_SP,E_third,alt_E_third,E_third_SP,avg_E_third,avg_alt_E_third,avg_E_third_SP,is_real
4783.72,2170.71,12768.38,-415.33,14,centroid,-322.63,4744.76,-281.67,-3426.34,-112.02,-343.98,-2865.86,-37.2,-227.69,No
5486.59,3068.92,11358.87,-1021.3,20,middle,-738.15,5138.94,-721.77,-3426.1,-109.78,-587.61,-3233.62,-106.26,-640.16,No
4627.54,1766.79,14104.57,-278.81,17,border,-217.44,4801.72,-236.72,-3417.59,-54.96,-241.54,-3096.4,-22.98,-249.54,No
4847.34,2416.64,11897.48,-358.5,15,centroid,-247.62,4908.82,-231.78,-3409.55,-90.1,-216.05,-3214.07,-52.66,-157.09,No
4652.62,2099.82,12107.98,-918.42,23,border,-698.26,4679.44,-757.24,-3386.21,-102.37,-660.43,-2836.97,-82.15,-683.26,No
5366.58,2834.95,12288.08,-518.06,17,border,-386.26,5338.38,-529.08,-3362.93,-122.68,-323.33,-2710.8,-84.71,-355.85,No
4569.95,2847.9,7963.97,-904.77,15,border,-732.48,4605.39,-687.08,-3356.57,-28.64,-662.93,0,0,-688.23,No
4574.58,2613.93,9501.98,-421.79,14,border,-272.73,4747.87,-173.67,-3350.6,-171.37,-191.22,-2941.56,-50.29,-180.35,No
5227.25,1026.82,20696.95,-427.3,18,middle,-306.07,4967.18,-362.93,-3348.16,0,-240.16,-2745.02,0,-230.05,No
4749.28,3248.56,6390.49,-1558.37,14,middle,-1198.31,4681.16,-1203.05,-3344.55,-72.73,-907.05,0,0,-1060.28,No
4620.88,961.35,17784.56,-718.34,29,middle,-525.92,4676.14,-645.98,-3304.34,0,-526.78,-2878.78,0,-580.77,No
4489.79,1409.72,15130.38,-377.91,21,border,-309.92,4598.04,-348.62,-3289.51,-1.11,-291.06,-3104.97,-7.24,-326.04,No
4940.93,1802.63,15002.96,-963.97,19,middle,-628.47,4738.05,-642.43,-3281.07,-74.35,-568.93,-3015.47,-36.93,-531.87,No
4940.4,2956.72,9068.18,-1190.29,17,middle,-900.73,4824.77,-827.45,-3254.46,-145.97,-726.11,-3254.46,-145.97,-726.11,No
5086.66,2551.32,12346.28,-462.56,14,border,-354.3,5205.7,-393.12,-3253.84,-46.1,-289.03,-2885.21,-28.07,-287.58,No
4465.62,2481.37,9190.4,-1023.18,19,border,-778.85,4643.61,-1102.35,-3249.29,0,-644.59,-2376.03,0,-857.74,No
4458.84,2495.59,9315.39,-701.17,34,border,-565.07,4736.86,-632.22,-3248.59,-93.94,-485.6,-2753.21,-83.07,-493.44,No
4944.74,1765.12,15698.29,-279.68,14,centroid,-201.78,4760.97,-188.16,-3241.8,-4.5,-227.08,-3065.87,-12.34,-183.17,No
4894.34,2423.31,11581.06,-1083.74,16,middle,-862.86,4762.72,-721.26,-3236.65,-73.15,-770.42,0,0,-727.46,No
5026.51,2563.86,12124.46,-264.27,13,centroid,-177.44,5074.25,-162.21,-3215.45,-95.98,-112.02,-2953.69,-67.99,-142.64,No
5061.42,1189.11,19272.77,-124.26,15,middle,-59.08,5244.41,-145.66,-3212.82,-35.35,-94.97,-2941.72,-51.17,-107.83,No
4483.59,1804.88,12926.05,-654.5,15,border,-521.64,4830.28,-683.63,-3212.6,0,-374.54,-2698.05,0,-462.04,No
4536.29,3766.99,2788.59,-1481.13,19,border,-1138.2,4600.29,-1056.23,-3204.45,0,-973.49,-2789.31,0,-961.21,No
4752.08,1646.21,14982.04,-766.24,14,centroid,-613.97,4652.32,-601.76,-3199.41,-50.53,-549.93,-2825.14,-2.99,-541.51,No
4915.76,2374.11,11961.08,-1046.01,47,middle,-770.42,4765.21,-753.66,-3197.65,0,-640.23,-2083.11,0,-632.15,No
4712.1,1721.32,14342.37,-856.14,17,centroid,-594.6,4680.3,-605.66,-3193.68,-29.76,-551.52,-2825.43,-20.64,-558.58,No
4459.11,2579.42,8839.87,-782.06,13,middle,-725.27,4843.37,-824.0,-3192.66,0,-582.52,0,0,-652.24,No
4748.18,2333.86,11823.07,-347.93,15,centroid,-232.32,4711.6,-221.69,-3175.91,0,-204.12,-2923.4,0,-120.57,No
4810.18,1887.39,13949.97,-929.54,32,centroid,-686.19,4755.07,-642.74,-3174.3,-17.15,-609.88,-2493.37,0,-550.05,No
4777.62,2469.77,10870.28,-936.57,38,middle,-678.24,4839.03,-742.28,-3171.71,-46.48,-559.1,-3137.19,-29.69,-537.01,No
4605.95,2719.34,9193.8,-334.93,23,border,-271.78,4578.65,-239.19,-3161.71,-103.38,-217.87,-3161.71,-103.38,-217.87,No
4501.34,635.83,18979.97,-486.6,17,centroid,-391.4,4718.21,-418.22,-3156.04,-102.8,-338.12,-2866.07,-88.35,-342.22,No
5714.44,3381.85,11222.88,-616.08,20,centroid,-482.41,4962.53,-506.47,-3146.84,-162.8,-350.76,-2856.9,-145.9,-357.23,No
5371.27,3065.26,10662.35,-1214.78,14,border,-884.53,5704.49,-915.62,-3135.71,-109.83,-677.7,-3135.71,-109.83,-677.7,No
4612.31,1089.43,17055.65,-782.23,32,middle,-607.6,4775.2,-561.53,-3135.59,0,-563.84,-2063.95,0,-553.61,No
4525.39,852.47,17846.15,-725.87,14,centroid,-582.1,4676.47,-535.43,-3096.18,0,-549.48,-3096.18,0,-549.48,No
4802.5,1650.1,15228.16,-747.38,24,middle,-525.58,4706.47,-570.58,-3046.77,-47.08,-470.6,-2829.46,-29.16,-493.78,No
4488.97,2279.05,10465.09,-818.34,18,middle,-571.47,4558.02,-600.93,-3039.63,-53.52,-561.33,-2958.05,-54.33,-591.24,No
4829.95,1681.73,15552.98,-263.36,16,centroid,-184.48,4769.48,-155.22,-3039.55,-27.52,-197.74,-2848.85,-32.48,-190.53,No
4501.38,1370.83,14943.53,-992.93,15,centroid,-774.65,4609.35,-674.67,-3024.51,0,-668.68,0,0,-615.97,No
4602.85,2130.91,12216.69,-200.23,16,middle,-146.0,4678.36,-221.95,-3018.54,-57.07,-149.57,0,0,-186.82,No
4643.4,1966.75,12947.29,-610.33,15,centroid,-468.03,4661.26,-428.59,-3016.65,-104.07,-464.87,-2694.4,-52.84,-408.62,No
4978.18,2303.58,12995.68,-528.21,13,centroid,-425.1,5006.01,-451.16,-3011.88,-122.44,-363.13,-3011.88,-122.44,-363.13,No
4630.43,1650.2,14394.36,-709.51,14,middle,-459.35,4606.85,-462.15,-3005.88,-36.34,-417.26,-2591.74,-25.89,-437.67,No
4699.6,1687.65,14581.9,-669.01,18,middle,-503.09,4661.38,-495.56,-2990.41,0,-415.83,-2708.93,0,-436.29,No
4626.0,1507.91,15094.54,-694.24,14,border,-523.31,4772.33,-667.1,-2989.13,0,-437.71,0,0,-572.89,No
5012.16,1509.88,16966.07,-763.49,14,centroid,-592.32,4802.9,-544.93,-2980.82,0,-483.98,-2657.96,-17.8,-483.85,No
4807.23,2035.01,13258.28,-843.93,18,middle,-584.48,4616.85,-571.88,-2953.07,-74.4,-584.68,-2244.78,-56.71,-585.64,No
4803.13,2645.39,9908.39,-1232.46,13,centroid,-1000.06,4590.5,-946.7,-2946.84,0,-829.77,0,0,-946.17,No
5086.29,2531.25,12566.99,-291.52,13,centroid,-221.19,5044.69,-238.45,-2926.16,-106.73,-204.26,-2782.66,-89.89,-247.61,No
4913.35,2931.38,9397.46,-717.37,14,centroid,-515.72,4849.8,-589.4,-2903.2,-58.59,-467.41,-2903.2,-58.59,-467.41,No
4681.22,2804.25,8539.89,-1182.93,28,border,-899.33,4664.1,-1023.57,-2876.01,-23.23,-777.97,-2876.01,-23.23,-777.97,No
4690.2,1925.14,13413.18,-576.94,13,border,-487.42,5040.71,-463.59,-2866.38,-36.95,-449.72,-2337.81,-15.08,-477.48,No
5099.77,1511.12,17498.25,-623.0,14,border,-458.07,4907.53,-592.58,-2865.71,0,-469.93,-2526.61,0,-536.74,No
4757.59,2476.73,11176.58,-318.76,18,border,-247.69,4910.79,-234.96,-2862.65,-31.02,-204.72,-2581.05,-56.51,-206.37,No
5329.44,1660.32,17959.86,-540.03,24,centroid,-423.45,4878.1,-214.17,-2859.45,-59.38,-388.15,-2745.97,-34.02,-324.09,No
4443.05,1995.1,11605.87,-887.4,28,border,-635.55,4578.28,-852.23,-2853.51,0,-467.3,-2853.51,0,-467.3,No
4754.32,2300.23,11401.37,-1216.73,13,centroid,-973.82,4684.35,-876.32,-2842.41,-4.3,-767.9,-2811.36,0,-749.37,No
4619.89,2796.34,8372.49,-1043.32,19,border,-796.91,4653.15,-625.35,-2827.01,-80.01,-676.97,-1937.63,0,-590.9,No
4581.98,1934.09,12764.48,-664.93,16,centroid,-535.24,4685.37,-431.36,-2808.63,-32.35,-473.6,-2457.96,0,-416.27,No
4894.96,1714.89,15314.46,-820.26,29,centroid,-623.6,4709.45,-565.75,-2788.88,-4.35,-540.12,-2437.8,0,-553.23,No
4521.75,2234.9,10858.07,-806.64,14,border,-558.21,4765.52,-709.51,-2769.71,0,-491.67,-2661.4,-23.39,-544.2,No
5031.94,1267.68,18581.96,-335.09,14,centroid,-328.42,5084.51,-350.55,-2728.57,0,-277.36,-2528.08,0,-288.88,No
4724.97,2595.85,10241.17,-566.15,16,middle,-366.89,4581.74,-435.11,-2714.35,-26.63,-245.78,-2378.22,0,-257.09,No
4990.04,2796.27,10435.58,-746.62,16,centroid,-638.63,4588.28,-670.2,-2679.49,-52.43,-525.74,-2679.49,-52.43,-525.74,No
4865.92,677.92,20610.75,-460.99,13,centroid,-350.19,4684.95,-436.44,-2662.74,0,-303.72,-2662.74,0,-303.72,No
4938.22,3137.01,8249.46,-1059.24,20,middle,-813.09,4905.13,-678.38,-2615.66,-132.11,-706.76,-2225.3,-74.02,-652.75,No
4568.81,1099.21,16866.0,-674.84,15,centroid,-491.3,4602.58,-500.05,-2565.16,0,-432.2,-1940.55,0,-407.78,No
4719.73,2962.78,7919.88,-1210.86,31,middle,-923.4,4741.84,-908.23,-2533.34,-65.97,-743.75,-1381.17,0,-710.51,No
4463.88,2112.24,11321.56,-611.31,15,middle,-525.29,4676.72,-520.27,-2497.87,0,-354.18,-2204.44,0,-349.48,No
4568.27,1438.33,15171.67,-669.2,13,border,-504.24,4752.87,-517.38,-2458.23,0,-430.92,0,0,-466.83,No
4859.97,2189.04,12942.29,-577.31,15,centroid,-437.69,4635.05,-415.05,-2436.7,0,-376.91,0,0,-431.28,No
4487.81,2868.38,6976.89,-1568.34,18,middle,-1188.69,4666.63,-1115.95,-2281.91,0,-974.11,0,0,-1127.11,No
4927.59,1996.81,14112.86,-757.45,23,border,-565.04,4899.48,-713.01,-2239.01,-64.09,-497.53,0,0,-620.8,No
5200.97,1062.04,20337.36,-500.17,15,centroid,-370.12,4928.39,-428.07,-2178.6,0,-267.88,-2087.81,0,-273.13,No
4491.74,2935.49,7391.68,-545.4,17,middle,-482.84,4735.12,-474.28,-2136.1,-137.2,-346.59,-2136.1,-137.2,-346.59,No
4768.4,2211.79,12099.48,-956.99,23,centroid,-758.79,4755.61,-714.28,-2055.45,-77.07,-722.99,-1783.84,-77.73,-753.95,No
4543.25,3254.26,5381.99,-1488.13,20,border,-1133.52,4625.05,-1011.95,-1825.51,0,-911.24,-1563.41,0,-837.03,No
5197.0,2819.37,11296.06,-828.97,14,centroid,-679.68,4962.99,-662.77,-1312.51,-2.89,-572.1,-1312.51,-2.89,-572.1,No
4477.95,3282.27,4985.29,-1390.38,31,border,-1052.39,4715.3,-1000.23,0,0,-976.9,0,0,-976.9,No
5108.66,3084.89,9378.27,-1036.74,14,centroid,-875.11,4923.27,-870.07,0,0,-853.85,0,0,-853.85,No
4885.76,1052.32,19039.56,-178.66,17,middle,-89.74,4940.45,-213.25,0,0,-99.35,0,0,-99.35,No
4796.78,4192.36,2501.67,-728.62,15,middle,-620.58,5043.99,-557.11,0,0,-605.42,0,0,-572.61,No
4651.05,2719.69,8941.27,-1001.72,14,border,-775.98,5232.39,-776.5,0,0,-771.59,0,0,-771.59,No
4650.77,997.13,18100.44,-234.84,15,centroid,-84.64,5183.46,-21.68,0,0,-82.57,0,0,-82.57,No
3637.42,1344.53,11082.78,-534.32,18,border,-370.26,3747.54,-376.93,-3886.26,-76.34,-293.38,-3554.1,-56.72,-313.21,Yes
3998.44,1594.02,11658.29,-509.37,29,centroid,-329.43,3860.76,-325.55,-3879.74,-87.33,-345.62,-3621.22,-71.23,-292.16,No
3991.02,2384.78,7463.66,-794.57,16,centroid,-520.48,3909.03,-532.97,-3875.44,-72.9,-437.64,-3446.39,-50.52,-471.49,No
4445.18,1447.33,14958.09,-43.64,24,middle,0,4107.02,-19.48,-3864.86,-121.29,0,-3179.27,-86.26,0,No
3764.26,1140.85,12857.51,-363.39,21,border,-232.89,3857.78,-229.27,-3707.88,-92.27,-216.35,-3377.65,-76.66,-229.27,No
4005.97,1693.97,11229.38,-462.82,24,centroid,-258.51,3950.17,-342.14,-3675.35,-137.42,-227.87,-3476.56,-120.63,-285.55,No
3669.82,1362.46,11253.3,-396.93,15,border,-293.07,3764.15,-235.58,-3650.2,-57.85,-252.71,-3386.33,-77.53,-256.81,No
3931.14,1978.81,9705.03,-79.31,17,border,0,4310.16,-33.27,-3622.81,-96.06,-10.75,-2983.08,-82.2,-35.32,No
3679.49,1490.59,10691.77,-353.84,15,border,-279.1,3887.86,-412.72,-3622.62,-7.44,-198.3,-3186.12,-23.6,-275.76,No
3672.4,1749.24,9177.57,-613.5,17,centroid,-327.09,3876.78,-398.93,-3612.29,-86.59,-274.26,-3161.91,-67.32,-267.3,No
3844.78,1473.73,11528.39,-457.6,18,border,-305.27,3758.59,-346.29,-3593.09,-68.34,-277.35,-3165.33,-54.26,-300.74,No
4021.95,1942.93,9814.69,-812.54,22,centroid,-579.64,3913.65,-496.93,-3585.45,-116.16,-413.49,-3516.2,-88.54,-393.7,Yes
4109.92,1294.86,13817.18,-361.4,17,border,-256.59,4322.15,-353.86,-3582.77,-122.86,-246.1,-2928.52,-65.84,-285.79,No
3755.73,2167.77,7558.99,-533.13,16,middle,-432.79,3864.03,-381.58,-3578.78,-73.19,-367.87,-3214.12,-75.15,-363.4,No
3741.95,1176.07,12519.97,-433.19,21,middle,-265.45,3827.13,-269.22,-3567.97,-50.33,-253.81,-3195.18,-36.79,-233.29,No
3666.75,1166.47,12248.16,-354.51,16,border,-273.22,3738.61,-256.45,-3565.15,-62.26,-218.01,-3301.03,-49.8,-223.03,No
4224.72,2945.06,5693.71,-986.37,29,middle,-662.41,3914.78,-604.89,-3560.64,-81.66,-548.02,-3179.83,-65.44,-519.25,No
3647.34,1811.9,8993.28,-257.54,19,middle,-123.99,3850.5,-148.43,-3552.67,-9.06,-109.29,-2952.16,0,-104.22,No
3828.84,1547.79,11035.09,-518.2,17,middle,-345.68,3980.59,-311.03,-3532.88,-29.41,-367.78,-2877.76,-18.2,-307.27,No
3675.1,2356.56,6439.12,-214.98,15,centroid,-164.91,3766.84,-163.11,-3517.73,-68.3,-48.89,-3377.78,-47.76,-58.22,No
3883.57,1730.11,10265.61,-702.35,35,middle,-501.39,3894.65,-514.74,-3517.36,-59.4,-409.33,-3334.82,-43.87,-439.98,Yes
4010.74,1756.31,10726.21,-764.29,16,border,-452.61,3882.73,-360.06,-3510.81,-76.94,-391.59,-3136.96,-73.76,-336.14,No
3659.75,1677.88,9289.41,-867.95,27,centroid,-605.94,3813.39,-594.33,-3496.03,-84.27,-485.12,0,0,-574.58,Yes
3909.11,1874.32,9706.28,-654.79,16,middle,-482.22,3868.69,-414.4,-3491.02,0,-381.61,-3096.54,-9.12,-369.88,No
3668.35,1801.01,8960.78,-526.32,38,border,-381.72,3809.92,-303.61,-3490.05,-118.68,-328.51,-3199.14,-102.72,-309.94,Yes
3844.45,1989.04,8771.87,-707.24,25,middle,-441.57,4022.28,-419.82,-3486.91,-167.47,-343.8,-3247.71,-119.15,-361.44,No
3901.66,2135.53,8363.07,-654.58,16,centroid,-517.09,4036.15,-474.26,-3483.91,-57.64,-375.51,-2952.72,-21.48,-371.81,No
4156.87,2733.63,6493.7,-871.49,15,centroid,-632.43,3908.96,-594.12,-3483.59,-76.66,-470.93,-3353.27,-78.54,-446.12,Yes
3659.52,2070.31,7472.98,-662.3,18,border,-495.59,3798.74,-415.07,-3475.64,-21.23,-402.32,-3381.5,-36.93,-407.41,No
4061.19,2252.99,8401.71,-894.99,23,border,-670.64,3835.92,-456.6,-3430.93,-77.11,-550.69,-3050.95,-61.34,-529.78,Yes
3718.14,1267.81,11999.69,-352.79,23,border,-200.82,3810.84,-331.23,-3419.26,-35.72,-236.6,-3221.98,-53.56,-265.76,Yes
3650.08,1487.2,10453.66,-505.04,16,centroid,-335.86,3751.1,-320.12,-3418.09,-51.77,-333.05,-3202.18,-49.09,-342.18,No
3799.78,1796.17,9642.99,-525.05,32,border,-367.58,3862.1,-344.81,-3417.8,-37.48,-323.83,-2816.42,-39.9,-319.09,Yes
4121.39,2737.57,6787.45,-184.33,20,centroid,-123.67,3987.71,-117.33,-3414.93,-61.92,-91.44,-2937.28,-17.16,-30.63,No
4294.3,2161.54,10901.09,332.21,18,middle,0,3892.97,0,-3394.92,-109.05,0,-3113.75,-120.05,0,No
4285.91,3018.76,5989.2,-485.19,20,centroid,-385.76,3853.55,-381.9,-3385.62,-8.15,-211.12,0,0,-328.19,No
3759.21,1482.3,11043.7,-477.22,54,middle,-332.25,3878.48,-406.51,-3366.97,-86.2,-310.83,-3236.37,-72.63,-352.83,Yes
4017.89,1906.3,10434.06,-173.43,19,centroid,-120.01,3819.92,-132.89,-3363.13,-26.32,-132.88,-3056.04,-2.08,-152.21,No
3846.16,976.9,13929.31,-583.73,19,centroid,-445.62,3849.0,-441.74,-3363.07,-32.6,-364.08,0,0,-403.34,No
3918.73,1667.86,11227.86,-37.08,21,middle,0,3903.42,-10.95,-3361.98,-22.57,-12.81,-3296.69,-18.37,-11.05,No
4018.88,1843.39,10441.0,-611.04,27,border,-411.72,3968.82,-521.73,-3353.44,-63.03,-277.89,-3189.52,-63.52,-349.93,No
3777.23,2273.26,7098.69,-589.61,21,middle,-421.52,3892.1,-351.41,-3342.81,-37.3,-356.46,-2688.79,-16.61,-300.96,No
3879.85,1982.29,9017.18,-658.85,17,centroid,-415.02,3878.75,-351.19,-3339.63,-99.48,-317.25,-2792.49,-106.71,-314.17,No
4020.72,1353.07,12919.29,-586.59,19,middle,-402.13,3869.03,-408.92,-3335.6,-22.89,-342.07,-2703.35,0,-332.07,No
4453.91,3020.04,7177.78,11.74,16,border,0,4131.18,-51.76,-3330.47,-200.47,0,-3161.58,-156.6,-28.14,No
3655.91,948.06,13349.06,-266.26,16,middle,-194.0,3798.12,-161.28,-3318.01,0,-175.86,-3032.34,0,-146.01,No
3843.86,1801.76,10061.79,-208.18,16,border,-105.28,4183.64,-57.43,-3314.12,-110.52,-85.82,-3033.42,-113.26,-24.16,No
4982.16,2502.37,12177.01,-310.76,16,centroid,-142.23,4608.76,-148.62,-3303.87,-174.4,-141.59,-2887.9,-108.62,-142.25,No
4306.3,2059.47,11151.57,-115.58,17,centroid,-76.92,4083.88,-63.24,-3301.98,-185.4,-10.86,-3112.32,-158.22,-19.43,No
3842.91,1296.36,12284.17,-628.03,15,middle,-377.77,3977.4,-364.25,-3295.35,-34.53,-345.4,-2985.65,-25.29,-321.86,No
3827.64,1897.4,9209.08,-619.01,17,middle,-409.45,3823.58,-451.88,-3291.93,0,-332.62,-2986.37,0,-330.0,No
4494.75,2436.91,10210.2,-110.61,22,middle,-27.81,4088.65,0,-3285.72,-122.78,-33.71,-2851.86,-100.91,0,No
3932.47,1746.12,10632.77,-418.55,19,centroid,-195.15,3869.16,-239.22,-3280.62,-102.09,-176.89,-2882.1,-61.29,-193.0,No
3924.74,2529.72,6238.38,-1031.35,17,middle,-732.28,3820.53,-599.34,-3271.09,-70.27,-494.54,-3014.21,-70.77,-471.27,Yes
3943.59,1642.14,11169.78,-472.46,18,centroid,-265.4,3818.39,-306.18,-3271.0,-26.62,-229.54,-3147.04,-32.71,-260.58,No
3809.44,1568.21,10900.9,-427.36,19,border,-297.51,4018.14,-328.97,-3267.32,-38.23,-212.75,-3082.94,-16.02,-209.94,No
4711.79,2978.58,8532.1,-187.58,23,border,-109.4,4719.13,-137.97,-3258.17,-159.75,-85.68,-2850.96,-118.1,-86.59,No
3744.06,1521.34,10637.61,-666.42,25,middle,-456.16,3885.19,-551.84,-3256.12,-57.92,-371.19,-3018.14,-67.81,-412.87,Yes
3810.75,1693.05,10127.66,-645.12,24,border,-409.23,3843.89,-263.95,-3254.78,-78.75,-291.8,-2968.3,-57.82,-223.85,No
3892.66,1634.02,10818.88,-664.07,19,middle,-360.3,3838.71,-312.67,-3253.59,-57.44,-353.96,-2704.22,-46.19,-290.71,No
4220.03,1861.36,11266.29,-737.84,19,centroid,-468.84,3871.27,-404.79,-3253.39,-82.52,-369.16,-2963.67,-41.93,-345.71,No
3778.1,2060.09,8096.76,-690.59,19,middle,-539.11,3802.45,-540.21,-3209.24,-35.94,-346.89,0,0,-406.03,No
3797.3,1681.82,10294.59,-395.92,15,border,-249.77,3778.86,-261.16,-3197.18,-68.77,-265.0,-2659.91,-59.71,-273.7,No
3902.83,1671.34,11149.76,-10.78,24,border,0,4038.22,0,-3172.42,-68.98,0,-2798.69,-57.91,0,No
3649.24,1631.66,9436.69,-911.71,17,border,-595.54,3774.99,-592.17,-3154.07,0,-424.11,-3089.32,0,-420.27,No
3673.51,2280.76,6454.08,-713.49,24,middle,-504.97,3836.15,-465.91,-3144.59,-29.45,-374.97,-2822.66,-32.35,-358.78,No
4477.89,2657.07,8949.68,-216.16,18,border,-115.8,4354.75,-91.22,-3135.74,-101.75,-127.04,-2577.15,-73.93,-103.01,No
3703.46,1650.68,9935.49,-459.78,33,middle,-276.86,3905.03,-309.83,-3133.58,-49.69,-262.33,-2971.29,-37.42,-284.68,No
4119.42,2191.22,9509.99,-183.36,19,middle,-75.76,4479.0,-105.27,-3118.29,-79.54,-58.07,-2905.59,-66.43,-98.21,No
3781.85,1754.59,9651.09,-679.25,23,border,-436.22,4019.3,-474.48,-3113.77,-73.91,-357.4,-3007.51,-92.76,-361.19,No
4276.12,2825.21,6617.29,-892.2,15,middle,-631.22,3977.7,-610.41,-3111.53,-93.89,-496.78,-2759.78,-70.62,-509.39,No
3696.79,1847.71,8742.67,-703.83,15,middle,-471.88,3914.05,-466.77,-3105.59,-45.57,-356.0,-2244.57,-44.69,-373.65,No
3824.47,3117.92,2843.78,-964.56,24,middle,-718.17,3827.17,-618.93,-3104.24,-90.72,-564.27,-3102.89,-63.07,-505.03,Yes
4675.01,2408.52,11100.95,-324.07,17,centroid,-242.01,3937.91,-311.89,-3101.33,-87.27,-181.58,-2982.16,-84.74,-204.56,No
4008.56,1645.82,11732.32,-113.92,18,middle,-26.19,4172.74,-25.7,-3086.05,-32.86,-56.56,-3027.16,-46.52,-35.58,No
3742.9,2400.1,6493.67,-308.49,19,border,-193.86,3976.54,-233.91,-3082.1,-88.76,-128.34,0,0,-194.66,No
3998.85,2111.23,9068.29,-517.72,18,centroid,-350.21,4047.37,-384.79,-3061.7,-125.02,-338.39,-2960.65,-142.52,-380.99,No
3833.55,1578.21,11028.98,-346.76,27,border,-213.82,4027.5,-351.7,-3059.6,-30.28,-201.53,-2638.91,-34.9,-266.06,No
4354.39,2374.8,9548.2,-489.69,16,centroid,-380.38,4006.07,-397.82,-3039.22,-50.09,-321.9,-2520.66,-34.12,-333.14,No
3681.74,1960.72,8045.16,-783.96,25,border,-562.66,4110.3,-579.63,-3026.96,-68.62,-424.5,-3026.96,-68.62,-424.5,No
3954.98,1709.42,10943.89,-397.47,23,border,-159.12,3852.79,-347.81,-3015.95,0,-204.53,-2669.79,0,-250.66,No
3975.0,2445.89,7196.62,-628.48,16,centroid,-514.4,3796.0,-546.95,-2959.05,-56.56,-450.88,0,0,-488.88,No
4073.48,2292.46,8694.28,-295.13,21,centroid,-162.14,4041.64,-138.83,-2917.39,-100.39,-150.24,0,0,-137.39,No
4323.22,2038.79,11253.09,-236.64,19,middle,-65.71,4265.09,-39.42,-2903.48,-116.08,-75.72,-2639.31,-99.46,-64.28,No
3666.04,1769.04,9148.79,-470.67,22,border,-309.64,3793.19,-275.16,-2902.61,-33.3,-346.52,-2523.42,-62.05,-300.36,No
3644.86,2051.62,7467.4,-698.31,24,centroid,-496.78,3784.4,-532.53,-2899.48,-56.3,-438.81,-2875.73,-57.06,-450.04,Yes
4126.13,2082.92,9771.27,-622.71,15,middle,-392.93,4088.89,-484.83,-2877.74,-54.84,-315.23,-2726.87,-28.44,-327.63,No
3806.92,1742.5,9954.08,-515.22,28,border,-350.83,3806.0,-412.43,-2870.01,-46.98,-347.68,-2636.9,-38.6,-309.55,Yes
3869.61,2192.66,7855.2,-741.33,31,centroid,-465.18,3870.84,-463.25,-2805.96,-42.08,-379.36,-2805.96,-42.08,-379.36,No
4575.56,2909.37,8075.07,-358.23,18,centroid,-291.99,4219.08,-314.31,-2747.53,-92.01,-106.03,-2747.53,-92.01,-106.03,No
3657.76,2192.12,6922.4,-568.1,16,middle,-439.82,3776.89,-439.86,-2711.37,-38.41,-313.0,-2711.37,-38.41,-313.0,No
4040.04,2843.68,5350.4,-883.97,19,centroid,-680.25,3798.71,-647.67,-761.83,0,-548.09,-761.83,0,-548.09,Yes
3934.88,1877.4,9733.1,-775.97,29,middle,-635.93,3825.78,-558.92,0,0,-535.49,0,0,-535.49,Yes
3932.36,2126.5,8601.37,-599.08,21,centroid,-431.01,3901.37,-415.93,0,0,-437.03,0,0,-437.03,No
3873.41,3401.17,1983.21,-529.17,15,middle,-434.4,4091.9,-438.76,0,0,-447.2,0,0,-447.2,No
4033.46,2157.83,8995.3,-535.93,15,middle,-342.9,4254.0,-330.17,0,0,-326.54,0,0,-322.98,No
4376.18,2733.03,7968.09,-346.71,17,border,-227.17,4207.28,-411.02,0,0,-226.05,0,0,-226.05,No
5929.51,3667.76,11054.35,-356.18,14,middle,-243.34,5288.98,-187.83,-3669.38,-72.62,-268.85,-3461.52,-42.38,-214.99,Yes
5328.12,3470.04,8795.62,-692.65,16,centroid,-484.55,5319.62,-452.49,-3615.36,-192.52,-403.52,-3615.36,-192.52,-403.52,No
5586.3,2953.85,12813.65,-488.05,18,middle,-382.76,5860.22,-386.76,-3605.23,-212.3,-413.82,-3230.79,-160.29,-412.35,Yes
5213.22,3486.35,8317.13,-444.1,21,middle,-314.25,5441.63,-377.14,-3499.38,-278.27,-284.1,-3035.43,-218.49,-299.65,Yes
4880.52,2970.8,9093.84,-636.69,14,middle,-449.9,5297.17,-454.63,-3497.81,-54.23,-477.86,-2413.8,0,-429.1,No
4871.72,2684.65,10549.42,-540.31,17,border,-350.7,5711.28,-411.78,-3412.17,-124.3,-420.47,-2808.15,-85.42,-446.1,Yes
5284.16,2919.41,11454.94,-516.31,23,middle,-352.29,5267.45,-319.93,-3369.92,-246.27,-344.97,-2802.62,-184.33,-324.5,Yes
4961.17,3349.06,7669.22,-547.84,16,middle,-452.6,5158.02,-377.63,-3336.14,-95.2,-374.71,-2945.98,-75.33,-379.33,No
4924.2,2452.33,11930.13,-600.9,14,middle,-495.1,4901.96,-401.59,-3305.44,-16.21,-373.79,0,0,-380.39,No
5542.15,3351.12,10568.75,-540.92,36,middle,-356.79,5419.16,-338.87,-3304.06,-194.7,-332.1,-2828.91,-123.4,-324.24,Yes
5554.22,3538.01,9674.82,-568.72,20,middle,-362.84,5403.58,-371.22,-3233.44,-133.51,-390.12,-3185.86,-132.21,-349.4,No
